mobile_wt,ram_gb,fc,pc,num_rear_cameras,battery_power,screen_size,launched_year,price_range,brand_Apple,brand_Google,brand_Honor,brand_Huawei,brand_Infinix,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_POCO,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo,brand_Xiaomi
215.0,12.0,32.0,50.0,2,5000.0,6.7,2023,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200.0,12.0,16.0,50.0,2,5000.0,6.7,2023,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223.0,12.0,32.0,50.0,1,6000.0,6.78,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223.0,12.0,32.0,50.0,1,6000.0,6.78,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223.0,16.0,32.0,200.0,1,6000.0,6.78,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223.0,16.0,32.0,200.0,1,6000.0,6.78,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187.0,16.0,32.0,50.0,1,5700.0,6.31,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179.0,8.0,44.0,64.0,1,4100.0,6.44,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,12.0,16.0,64.0,1,5000.0,6.58,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180.0,8.0,16.0,50.0,1,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181.0,8.0,16.0,64.0,1,4500.0,6.38,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189.0,12.0,32.0,108.0,1,4700.0,6.56,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192.0,12.0,32.0,64.0,1,4500.0,6.44,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210.0,16.0,16.0,50.0,1,5000.0,6.78,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
162.0,6.0,12.0,16.0,1,3315.0,6.3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150.0,4.0,24.0,16.0,1,3260.0,6.3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199.0,6.0,20.0,16.0,1,4000.0,5.88,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146.0,3.0,5.0,13.0,1,3260.0,6.22,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
146.0,2.0,5.0,13.0,1,2300.0,5.5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158.0,4.0,20.0,16.0,1,3055.0,5.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163.0,4.0,20.0,13.0,2,4030.0,6.22,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168.0,4.0,8.0,13.0,1,3000.0,5.5,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
153.0,1.0,5.0,13.0,1,2000.0,5.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155.0,3.0,16.0,13.0,1,3000.0,5.5,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176.0,8.0,32.0,48.0,1,4500.0,6.44,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176.0,8.0,32.0,48.0,1,4500.0,6.44,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201.0,8.0,32.0,48.0,1,4100.0,6.44,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201.0,8.0,32.0,48.0,1,4100.0,6.44,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191.0,3.0,8.0,13.0,1,5000.0,6.51,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191.0,4.0,8.0,13.0,1,5000.0,6.51,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185.0,6.0,32.0,48.0,1,4500.0,6.38,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185.0,6.0,32.0,48.0,1,4500.0,6.38,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,3.0,8.0,13.0,1,5000.0,6.35,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,3.0,8.0,13.0,1,5000.0,6.35,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,6.0,32.0,48.0,1,4000.0,6.53,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,6.0,32.0,48.0,1,4000.0,6.53,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,32.0,48.0,1,4000.0,6.39,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,32.0,48.0,1,4000.0,6.39,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193.0,4.0,8.0,13.0,1,5000.0,6.47,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193.0,3.0,8.0,13.0,1,5000.0,6.47,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159.0,4.0,16.0,16.0,1,4500.0,6.53,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159.0,6.0,16.0,16.0,1,4500.0,6.53,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156.0,6.0,12.0,12.0,1,3200.0,6.28,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156.0,4.0,12.0,12.0,1,3200.0,6.28,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172.0,8.0,50.0,64.0,1,4050.0,6.44,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172.0,8.0,50.0,64.0,1,4050.0,6.44,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,8.0,16.0,50.0,1,5000.0,6.58,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,4.0,16.0,50.0,1,5000.0,6.58,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,12.0,32.0,48.0,1,4200.0,6.56,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,12.0,32.0,48.0,1,4200.0,6.56,2021,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173.0,8.0,44.0,64.0,1,4000.0,6.44,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173.0,8.0,44.0,64.0,1,4000.0,6.44,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179.0,8.0,16.0,50.0,1,5000.0,6.58,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179.0,8.0,16.0,50.0,1,5000.0,6.58,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,6.0,16.0,64.0,1,5000.0,6.58,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,6.0,16.0,64.0,1,5000.0,6.58,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185.0,6.0,32.0,48.0,1,3700.0,6.39,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185.0,6.0,32.0,48.0,1,3700.0,6.39,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185.0,8.0,32.0,50.0,1,4450.0,6.56,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185.0,8.0,32.0,50.0,1,4450.0,6.56,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181.0,6.0,16.0,50.0,1,5000.0,6.58,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181.0,8.0,16.0,50.0,1,5000.0,6.58,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199.0,8.0,32.0,64.0,1,4200.0,6.44,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199.0,8.0,32.0,64.0,1,4200.0,6.44,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,8.0,50.0,50.0,1,4600.0,6.78,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,8.0,50.0,50.0,1,4600.0,6.78,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,8.0,50.0,50.0,1,4600.0,6.78,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,8.0,50.0,50.0,1,4600.0,6.78,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,32.0,64.0,1,4830.0,6.56,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,32.0,64.0,1,4830.0,6.56,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221.0,12.0,32.0,50.0,1,4870.0,6.78,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
221.0,12.0,32.0,50.0,1,4870.0,6.78,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,16.0,64.0,1,4500.0,6.44,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,16.0,64.0,1,4500.0,6.44,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,16.0,64.0,1,4500.0,6.44,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
190.0,8.0,16.0,64.0,1,4500.0,6.44,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179.0,8.0,50.0,64.0,1,4200.0,6.44,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179.0,8.0,50.0,64.0,1,4200.0,6.44,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206.0,12.0,32.0,50.0,1,4700.0,6.78,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206.0,12.0,32.0,50.0,1,4700.0,6.78,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,4.0,8.0,13.0,1,5000.0,6.51,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182.0,4.0,8.0,13.0,1,5000.0,6.51,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
239.0,12.0,32.0,64.0,3,4805.0,7.82,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
198.0,12.0,32.0,50.0,3,4300.0,6.8,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210.0,12.0,32.0,50.0,3,5000.0,6.8,2024,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195.0,8.0,32.0,50.0,2,4800.0,6.7,2024,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192.0,8.0,32.0,50.0,3,5800.0,6.67,2025,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210.0,12.0,50.0,50.0,3,5800.0,6.83,2025,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200.0,12.0,50.0,50.0,2,5600.0,6.59,2025,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
187.0,8.0,32.0,50.0,3,5000.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190.0,12.0,32.0,50.0,3,4600.0,6.74,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185.0,8.0,32.0,50.0,2,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185.0,8.0,32.0,64.0,3,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190.0,12.0,32.0,50.0,3,4600.0,6.74,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,8.0,16.0,50.0,2,6000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,12.0,16.0,50.0,2,6000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,8.0,8.0,50.0,2,5100.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,4.0,5.0,50.0,1,5000.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,4.0,8.0,8.0,2,5100.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,6.0,8.0,8.0,2,5100.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,8.0,8.0,50.0,2,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,8.0,8.0,50.0,2,5000.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192.0,8.0,16.0,50.0,1,6400.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192.0,12.0,16.0,50.0,1,6400.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175.0,8.0,32.0,64.0,2,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175.0,8.0,32.0,64.0,2,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177.0,8.0,32.0,64.0,2,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177.0,12.0,32.0,64.0,2,5000.0,6.7,2024,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173.0,8.0,32.0,64.0,2,4500.0,6.55,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173.0,8.0,32.0,64.0,2,4500.0,6.55,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
221.0,12.0,32.0,50.0,3,5000.0,6.82,2024,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
221.0,16.0,32.0,50.0,3,5000.0,6.82,2024,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206.0,12.0,32.0,64.0,3,5000.0,6.78,2024,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206.0,16.0,32.0,64.0,3,5000.0,6.78,2024,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218.0,12.0,32.0,50.0,3,5000.0,6.82,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218.0,16.0,32.0,50.0,3,5000.0,6.82,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207.0,12.0,32.0,50.0,3,4800.0,6.74,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207.0,16.0,32.0,50.0,3,4800.0,6.74,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218.0,12.0,32.0,50.0,3,5000.0,6.7,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218.0,16.0,32.0,50.0,3,5000.0,6.7,2022,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
196.0,8.0,32.0,50.0,3,4800.0,6.55,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191.0,8.0,32.0,50.0,2,4300.0,6.8,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
191.0,12.0,32.0,50.0,2,4300.0,6.8,2023,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
233.0,12.0,32.0,50.0,3,4520.0,7.1,2022,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,8.0,32.0,64.0,3,5000.0,6.7,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,8.0,32.0,64.0,3,5000.0,6.7,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,12.0,32.0,50.0,3,4600.0,6.7,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194.0,16.0,32.0,64.0,3,4700.0,6.74,2023,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174.0,8.0,32.0,64.0,2,4500.0,6.7,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174.0,12.0,32.0,64.0,2,4500.0,6.7,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184.0,16.0,32.0,50.0,2,4500.0,6.7,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192.0,16.0,32.0,50.0,3,4700.0,6.7,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179.0,8.0,32.0,50.0,3,4500.0,6.4,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179.0,12.0,32.0,50.0,3,4500.0,6.4,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183.0,12.0,32.0,50.0,3,4500.0,6.7,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195.0,12.0,32.0,50.0,3,4500.0,6.7,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173.0,8.0,32.0,64.0,3,4500.0,6.4,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173.0,12.0,32.0,64.0,3,4500.0,6.4,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,12.0,32.0,50.0,3,4500.0,6.55,2021,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182.0,8.0,32.0,64.0,3,4300.0,6.43,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
182.0,12.0,32.0,64.0,3,4300.0,6.43,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177.0,8.0,32.0,64.0,4,4500.0,6.55,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
177.0,12.0,32.0,64.0,4,4500.0,6.55,2021,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188.0,12.0,32.0,50.0,4,4500.0,6.55,2021,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,8.0,32.0,64.0,4,4300.0,6.43,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,12.0,32.0,64.0,4,4300.0,6.43,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173.0,8.0,32.0,64.0,4,4350.0,6.55,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173.0,12.0,32.0,64.0,4,4350.0,6.55,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184.0,12.0,32.0,50.0,4,4500.0,6.55,2020,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183.0,8.0,32.0,48.0,4,4000.0,6.43,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
183.0,8.0,32.0,48.0,4,4000.0,6.43,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172.0,12.0,32.0,48.0,3,4000.0,6.55,2020,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181.0,8.0,32.0,64.0,4,4025.0,6.4,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181.0,12.0,32.0,64.0,4,4025.0,6.4,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171.0,12.0,32.0,48.0,4,4025.0,6.5,2019,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,6.0,8.0,13.0,2,5000.0,6.56,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,8.0,8.0,13.0,2,5000.0,6.56,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188.0,8.0,8.0,50.0,2,5000.0,6.56,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,6.0,8.0,13.0,2,5000.0,6.56,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
189.0,6.0,8.0,13.0,2,5000.0,6.5,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,6.0,8.0,13.0,3,5000.0,6.5,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
190.0,6.0,16.0,48.0,4,5000.0,6.5,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175.0,4.0,8.0,16.0,3,4040.0,6.5,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184.0,4.0,8.0,12.0,4,4000.0,6.5,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,4.0,8.0,13.0,3,4000.0,6.5,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185.0,4.0,8.0,13.0,2,4000.0,6.5,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185.0,4.0,8.0,13.0,2,4000.0,6.5,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,4.0,5.0,50.0,1,5100.0,6.67,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.0,6.0,5.0,50.0,1,5100.0,6.67,2024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195.0,8.0,16.0,108.0,2,5000.0,6.72,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195.0,12.0,16.0,108.0,2,5000.0,6.72,2023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195.0,6.0,16.0,64.0,3,5000.0,6.59,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
195.0,8.0,16.0,64.0,3,5000.0,6.59,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205.0,8.0,16.0,64.0,3,5000.0,6.59,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194.0,6.0,16.0,64.0,3,5000.0,6.5,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194.0,8.0,16.0,64.0,3,5000.0,6.5,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,8.0,16.0,64.0,3,4500.0,6.43,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,12.0,16.0,64.0,3,4500.0,6.43,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172.0,8.0,32.0,64.0,3,4300.0,6.43,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172.0,8.0,32.0,64.0,3,4300.0,6.43,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
194.0,6.0,16.0,48.0,4,5000.0,6.5,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,8.0,32.0,48.0,4,4025.0,6.4,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180.0,8.0,32.0,48.0,4,4025.0,6.4,2020,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184.0,8.0,16.0,64.0,3,5000.0,6.7,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
184.0,12.0,16.0,64.0,3,5000.0,6.7,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205.0,12.0,16.0,64.0,3,5000.0,6.59,2022,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
222.8,12.0,16.0,50.0,3,6500.0,6.78,2024,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222.8,16.0,16.0,50.0,3,6500.0,6.78,2024,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191.0,8.0,32.0,50.0,3,5500.0,6.78,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191.0,12.0,32.0,50.0,3,5500.0,6.78,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191.0,16.0,32.0,50.0,3,5500.0,6.78,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191.0,8.0,32.0,50.0,2,5500.0,6.78,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191.0,8.0,32.0,50.0,2,5500.0,6.78,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184.0,12.0,16.0,50.0,3,6000.0,6.83,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184.0,12.0,16.0,50.0,3,6000.0,6.83,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184.0,8.0,16.0,50.0,2,5800.0,6.7,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184.0,8.0,16.0,50.0,2,5800.0,6.7,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,6.0,16.0,48.0,3,5500.0,6.6,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,8.0,16.0,48.0,3,5500.0,6.6,2025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185.0,8.0,16.0,50.0,2,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185.0,8.0,16.0,50.0,2,5000.0,6.5,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,6.0,16.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,8.0,16.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192.0,8.0,16.0,50.0,3,5200.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192.0,12.0,16.0,50.0,3,5200.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,12.0,32.0,50.0,3,5500.0,6.78,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,16.0,32.0,50.0,3,5500.0,6.78,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185.0,8.0,16.0,64.0,2,5100.0,6.7,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185.0,12.0,16.0,64.0,2,5100.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
