weight_g,screen_inches,announced_year,main_camera_mp,ram_gb,storage_gb,battery_mah,has_nfc,has_5g,wlan_dual_band,has_gps,card_slot,brand_price_tier,price_range
260.0,7.0,2016.0,13.0,2.0,32.0,3400.0,0,0,0,1,1,208.28742867768597,1
169.0,5.5,2016.0,13.0,3.0,32.0,4080.0,0,0,0,1,1,202.17091846221962,2
126.0,5.0,2016.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,216.05873025711662,0
166.0,5.5,2015.0,13.0,3.0,32.0,4020.0,0,0,0,1,1,208.1686814208519,2
125.0,5.0,2016.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,204.55437796587577,0
150.0,5.5,2015.0,21.0,3.0,32.0,2870.0,0,0,1,1,1,208.28742867768597,2
142.0,4.5,2015.0,5.0,1.0,8.0,2000.0,0,0,0,1,1,211.42806131936248,0
142.0,4.5,2015.0,5.0,1.0,8.0,2000.0,0,0,0,1,1,204.55437796587577,0
165.0,5.5,2015.0,8.0,2.0,16.0,4000.0,0,0,0,1,1,204.55437796587577,1
145.0,5.0,2015.0,8.0,2.0,16.0,2420.0,0,0,0,1,1,208.28742867768597,1
110.0,5.0,2015.0,13.0,2.0,16.0,2300.0,0,0,0,1,1,204.55437796587577,1
118.0,5.0,2015.0,8.0,2.0,16.0,2000.0,0,0,0,1,1,208.1686814208519,0
120.0,4.0,2015.0,5.0,1.0,8.0,1300.0,0,0,0,1,1,216.05873025711662,0
119.0,4.0,2015.0,5.0,1.0,8.0,1300.0,0,0,0,1,1,216.05873025711662,0
145.0,4.5,2015.0,5.0,2.0,16.0,2000.0,0,0,0,1,1,211.42806131936248,0
116.0,5.0,2014.0,13.0,2.0,16.0,2300.0,0,0,0,1,1,204.55437796587577,1
150.0,5.0,2014.0,8.0,2.0,16.0,2000.0,0,0,0,1,1,211.42806131936248,1
164.0,5.7,2014.0,13.0,2.0,16.0,2700.0,0,0,0,1,1,204.55437796587577,2
110.0,5.0,2014.0,13.0,2.0,16.0,2100.0,0,0,0,1,1,216.05873025711662,1
155.0,5.0,2014.0,8.0,2.0,16.0,3500.0,0,0,0,1,1,202.17091846221962,1
155.0,5.0,2014.0,8.0,2.0,16.0,2500.0,0,0,0,1,1,208.28742867768597,1
298.0,7.0,2014.0,2.0,1.0,16.0,3400.0,0,0,0,1,1,208.28742867768597,0
298.0,7.0,2014.0,5.0,1.0,16.0,3400.0,0,0,0,1,1,208.1686814208519,1
134.0,4.7,2014.0,13.0,1.0,4.0,2500.0,0,0,0,1,1,208.28742867768597,1
229.0,6.0,2013.0,13.0,2.0,16.0,3300.0,1,0,1,1,1,204.55437796587577,3
195.0,5.7,2013.0,8.0,1.0,8.0,2400.0,0,0,0,1,1,204.55437796587577,3
140.0,4.5,2013.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,208.1686814208519,1
140.0,4.3,2013.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,202.17091846221962,1
130.0,4.5,2013.0,5.0,1.0,4.0,1760.0,1,0,0,1,1,208.1686814208519,1
295.0,7.0,2017.0,2.0,1.0,16.0,2980.0,0,0,1,0,1,247.56233790383175,0
313.0,7.0,2015.0,2.0,1.0,8.0,2980.0,0,0,0,0,1,266.9185716942149,0
160.0,4.7,2014.0,13.0,2.0,64.0,2400.0,1,0,1,1,0,247.56233790383175,1
190.0,6.5,2020.0,8.0,2.0,32.0,4000.0,0,0,0,1,1,172.71171433884302,0
173.0,5.7,2020.0,8.0,1.0,32.0,3000.0,0,0,0,1,1,167.09665182722108,0
227.0,6.0,2020.0,8.0,1.0,32.0,4000.0,0,0,0,1,1,167.09665182722108,0
167.0,5.7,2020.0,8.0,1.0,16.0,3000.0,0,0,0,1,1,167.09665182722108,0
150.0,5.0,2020.0,8.0,1.0,16.0,2200.0,0,0,0,1,1,172.71171433884302,0
230.0,6.0,2020.0,8.0,1.0,16.0,4000.0,0,0,0,1,1,172.71171433884302,0
180.0,6.2,2020.0,13.0,2.0,32.0,4000.0,0,0,0,1,1,167.09665182722108,0
190.0,5.5,2020.0,13.0,2.0,32.0,4000.0,0,0,0,1,1,167.09665182722108,0
215.0,6.5,2020.0,32.0,4.0,128.0,5100.0,0,0,0,1,1,172.71171433884302,1
169.0,5.0,2020.0,8.0,1.0,16.0,2100.0,0,0,0,1,1,173.79246758076638,0
185.0,6.5,2020.0,13.0,4.0,64.0,4000.0,0,0,0,1,1,173.79246758076638,0
185.0,6.5,2020.0,13.0,3.0,64.0,4000.0,0,0,0,1,1,173.79246758076638,0
144.0,5.0,2020.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,172.71171433884302,0
185.0,6.0,2019.0,8.0,1.0,32.0,2800.0,0,0,0,1,1,172.71171433884302,0
158.0,5.5,2019.0,8.0,1.0,32.0,2200.0,0,0,0,1,1,167.61105126305944,0
146.0,5.0,2019.0,5.0,1.0,32.0,2000.0,0,0,0,1,1,167.76337667167542,0
178.0,5.5,2020.0,8.0,2.0,32.0,4200.0,0,0,0,1,1,167.09665182722108,0
182.0,6.4,2020.0,8.0,2.0,32.0,4000.0,0,0,0,1,1,173.79246758076638,0
170.0,6.1,2020.0,13.0,3.0,64.0,4000.0,0,0,0,1,1,167.09665182722108,0
158.0,5.5,2019.0,8.0,1.0,16.0,2200.0,0,0,0,1,1,167.09665182722108,0
146.0,5.0,2019.0,5.0,1.0,16.0,2000.0,0,0,0,1,1,173.79246758076638,0
185.0,6.0,2019.0,8.0,1.0,16.0,2800.0,0,0,0,1,1,167.09665182722108,0
182.0,6.4,2019.0,13.0,4.0,128.0,3500.0,0,0,0,1,1,167.09665182722108,1
187.0,5.5,2019.0,13.0,2.0,32.0,3000.0,0,0,0,1,1,167.61105126305944,0
181.0,6.0,2019.0,13.0,2.0,32.0,3000.0,0,0,0,1,1,172.4789757913613,0
165.0,6.3,2019.0,13.0,4.0,64.0,4000.0,0,0,0,1,1,172.71171433884302,1
153.0,5.0,2019.0,5.0,1.0,8.0,2000.0,0,0,0,1,1,172.4789757913613,0
203.0,5.5,2019.0,8.0,1.0,16.0,2500.0,0,0,0,1,1,167.76337667167542,0
178.0,6.2,2019.0,8.0,2.0,16.0,3000.0,0,0,0,1,1,167.09665182722108,0
155.0,6.0,2018.0,5.0,1.0,16.0,2600.0,0,0,0,1,1,167.61105126305944,0
178.0,6.2,2018.0,13.0,3.0,32.0,4000.0,0,0,0,1,1,167.61105126305944,1
155.0,6.0,2018.0,8.0,1.0,16.0,2600.0,0,0,0,1,1,167.76337667167542,0
187.0,5.9,2018.0,16.0,3.0,32.0,3000.0,0,0,0,1,1,167.76337667167542,1
199.0,6.2,2018.0,16.0,6.0,128.0,3050.0,0,0,0,1,1,172.71171433884302,3
145.0,5.0,2018.0,5.0,1.0,8.0,2000.0,0,0,0,1,1,173.79246758076638,0
126.0,5.2,2018.0,8.0,1.0,16.0,2000.0,0,0,0,1,1,172.4789757913613,0
167.0,5.5,2018.0,8.0,1.0,16.0,2500.0,0,0,0,1,1,172.71171433884302,0
154.0,5.34,2018.0,8.0,1.0,16.0,2500.0,0,0,0,1,1,167.09665182722108,0
184.0,5.7,2018.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,172.4789757913613,0
159.0,5.5,2018.0,8.0,1.0,8.0,2850.0,0,0,0,1,1,167.09665182722108,0
143.0,5.5,2018.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,167.76337667167542,1
173.0,6.0,2018.0,13.0,2.0,16.0,4000.0,0,0,0,1,1,167.09665182722108,1
169.0,6.0,2018.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,172.4789757913613,1
140.0,5.0,2018.0,8.0,2.0,16.0,2000.0,0,0,0,1,1,167.09665182722108,0
160.0,5.5,2018.0,12.0,2.0,16.0,3000.0,0,0,0,1,1,167.61105126305944,0
174.0,5.7,2018.0,13.0,1.0,16.0,3000.0,0,0,0,1,1,172.71171433884302,0
180.0,5.5,2017.0,13.0,4.0,64.0,4010.0,0,0,0,1,1,173.79246758076638,2
152.0,5.0,2017.0,13.0,4.0,64.0,3000.0,0,0,0,1,1,167.09665182722108,1
150.0,5.0,2016.0,8.0,1.0,16.0,2000.0,0,0,0,1,1,172.4789757913613,0
207.0,6.0,2015.0,24.0,3.0,64.0,3500.0,1,0,0,1,1,167.09665182722108,3
177.0,6.0,2015.0,8.0,1.0,8.0,3000.0,0,0,0,1,1,172.71171433884302,0
180.0,5.0,2015.0,8.0,1.0,8.0,5000.0,0,0,0,1,1,167.61105126305944,1
154.0,5.0,2015.0,8.0,1.0,8.0,2100.0,0,0,0,1,1,167.76337667167542,0
97.0,4.8,2015.0,8.0,1.0,16.0,2100.0,0,0,0,1,0,167.09665182722108,1
177.0,6.0,2014.0,13.0,2.0,16.0,3200.0,0,0,0,1,1,167.09665182722108,2
164.0,5.0,2014.0,13.0,1.0,8.0,2200.0,0,0,0,1,1,167.61105126305944,1
299.0,7.0,2014.0,5.0,1.0,8.0,3000.0,0,0,0,1,1,172.4789757913613,0
139.0,5.0,2014.0,8.0,1.0,8.0,2200.0,0,0,0,1,1,167.61105126305944,1
166.0,5.0,2014.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,167.09665182722108,0
129.0,5.0,2014.0,13.0,2.0,16.0,2300.0,0,0,1,1,0,167.61105126305944,2
136.0,5.0,2014.0,8.0,1.0,8.0,2000.0,0,0,1,1,1,172.4789757913613,1
152.0,5.5,2014.0,16.0,3.0,32.0,2500.0,1,0,1,1,0,167.76337667167542,2
206.0,6.0,2014.0,8.0,1.0,4.0,3000.0,0,0,0,1,1,172.4789757913613,1
155.0,5.0,2014.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,167.09665182722108,0
166.0,5.5,2014.0,8.0,1.0,4.0,2350.0,0,0,0,1,1,167.09665182722108,0
149.0,4.5,2014.0,8.0,1.0,16.0,3000.0,0,0,0,1,0,173.79246758076638,1
135.0,4.8,2014.0,8.0,1.0,16.0,2000.0,0,0,0,1,0,172.4789757913613,1
109.0,4.7,2014.0,8.0,1.0,4.0,1800.0,0,0,0,1,1,167.09665182722108,0
133.0,5.0,2014.0,13.0,2.0,32.0,2000.0,0,0,0,1,0,172.4789757913613,2
144.0,5.0,2014.0,12.0,1.0,4.0,2000.0,0,0,0,1,1,167.09665182722108,1
125.0,4.7,2013.0,8.0,1.0,16.0,1800.0,0,0,0,1,1,167.76337667167542,1
128.0,5.0,2013.0,13.0,2.0,32.0,2020.0,0,0,0,1,0,172.71171433884302,2
158.0,5.0,2013.0,12.0,1.0,16.0,2500.0,0,0,0,1,0,167.09665182722108,2
184.0,5.5,2013.0,5.0,1.0,4.0,2250.0,0,0,0,1,1,172.71171433884302,0
190.0,5.3,2013.0,8.0,1.0,4.0,2800.0,0,0,1,1,1,173.79246758076638,0
170.0,5.0,2013.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,167.09665182722108,0
220.0,5.7,2013.0,12.0,1.0,16.0,2600.0,0,0,0,1,0,167.09665182722108,2
145.0,5.0,2013.0,13.0,1.0,16.0,2000.0,0,0,0,1,1,167.61105126305944,2
125.0,4.7,2013.0,8.0,1.0,4.0,1800.0,0,0,0,1,1,167.09665182722108,1
243.0,5.7,2013.0,8.0,1.0,4.0,2800.0,0,0,0,1,1,172.71171433884302,2
148.0,4.5,2013.0,8.0,1.0,16.0,1800.0,0,0,0,1,0,167.61105126305944,2
145.0,4.5,2013.0,5.0,1.0,4.0,1800.0,0,0,0,1,1,167.76337667167542,1
248.0,5.7,2020.0,8.0,6.0,128.0,4000.0,1,0,1,1,1,378.10571446280994,3
210.0,5.65,2019.0,12.0,4.0,64.0,3100.0,1,0,1,1,1,378.10571446280994,3
218.0,5.0,2017.0,13.0,3.0,32.0,5000.0,0,0,0,1,1,359.45699446281,3
200.0,4.7,2017.0,8.0,2.0,16.0,4000.0,0,0,0,1,1,400.947495385675,3
250.0,5.2,2018.0,16.0,4.0,64.0,4500.0,1,0,1,1,1,359.45699446281,3
223.0,4.7,2016.0,13.0,3.0,32.0,3800.0,1,0,0,1,1,377.49093230888434,3
181.0,4.5,2015.0,5.0,1.0,8.0,3000.0,0,0,0,1,1,359.45699446281,3
185.0,4.7,2015.0,8.0,1.0,16.0,3000.0,1,0,0,1,1,377.49093230888434,3
170.0,4.0,2014.0,5.0,1.0,4.0,2000.0,0,0,0,1,1,400.947495385675,3
185.0,4.7,2014.0,8.0,2.0,8.0,2630.0,1,0,0,1,1,378.10571446280994,3
193.0,6.53,2020.0,16.0,4.0,64.0,4000.0,0,0,1,1,1,274.4714286395423,2
184.7,6.21,2020.0,5.0,4.0,64.0,3400.0,0,0,0,1,1,286.6806950524906,0
191.6,6.8,2020.0,8.0,2.0,32.0,3500.0,0,0,0,1,1,267.0440476928375,1
242.0,7.0,2019.0,0.3,1.0,8.0,2000.0,0,0,0,0,1,280.3234694510035,0
138.0,5.7,2019.0,5.0,2.0,16.0,2700.0,0,0,0,1,1,286.6806950524906,0
176.6,6.39,2019.0,8.0,4.0,64.0,3450.0,0,0,0,1,1,278.1396429235537,3
168.0,6.2,2018.0,8.0,3.0,32.0,4000.0,0,0,0,1,1,286.6806950524906,2
210.0,6.2,2018.0,16.0,4.0,32.0,3000.0,0,0,0,1,1,286.6806950524906,3
156.0,6.0,2017.0,13.0,6.0,64.0,3050.0,0,0,0,1,1,267.0440476928375,3
143.6,5.5,2018.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,286.6806950524906,2
145.0,5.0,2017.0,8.0,1.0,16.0,2500.0,0,0,0,1,1,278.0170808030902,1
167.5,5.5,2017.0,13.0,4.0,64.0,3000.0,0,0,0,1,1,280.3234694510035,3
144.0,5.5,2016.0,16.0,4.0,64.0,3000.0,0,0,0,1,1,278.1396429235537,3
209.8,6.0,2016.0,13.0,3.0,64.0,5020.0,0,0,0,1,1,274.4714286395423,3
147.6,5.5,2016.0,13.0,3.0,32.0,3150.0,0,0,0,1,1,278.0170808030902,3
128.0,5.0,2015.0,13.0,3.0,16.0,2350.0,0,0,0,1,1,278.0170808030902,1
128.0,5.0,2015.0,13.0,2.0,16.0,2350.0,0,0,0,1,1,267.0440476928375,1
137.0,5.0,2015.0,8.0,1.0,16.0,2400.0,0,0,0,1,1,278.0170808030902,1
155.3,5.5,2015.0,13.0,3.0,16.0,3150.0,0,0,0,1,1,274.4714286395423,3
155.3,5.5,2015.0,13.0,1.0,16.0,3150.0,0,0,0,1,1,286.6806950524906,2
143.0,4.7,2015.0,8.0,1.0,16.0,2000.0,0,0,0,1,1,280.3234694510035,1
153.0,5.0,2015.0,5.0,1.0,16.0,2000.0,0,0,0,1,1,278.1396429235537,0
200.0,5.0,2016.0,8.0,2.0,16.0,4000.0,0,0,0,1,1,278.0170808030902,1
118.5,4.5,2016.0,5.0,1.0,8.0,1700.0,0,0,0,1,1,278.0170808030902,0
154.0,5.0,2015.0,8.0,1.0,8.0,3140.0,0,0,0,1,1,278.0170808030902,0
212.0,5.5,2015.0,13.0,2.0,16.0,6000.0,0,0,0,1,1,286.6806950524906,3
156.5,4.5,2015.0,5.0,1.0,16.0,4000.0,0,0,0,1,1,267.0440476928375,1
130.0,5.0,2015.0,13.0,2.0,16.0,2100.0,0,0,0,1,1,278.1396429235537,2
135.5,4.5,2015.0,8.0,1.0,8.0,1850.0,0,0,0,1,1,278.1396429235537,1
204.4,6.0,2015.0,24.0,3.0,64.0,3500.0,1,0,1,1,1,267.0440476928375,3
150.0,4.5,2014.0,5.0,1.0,8.0,1800.0,0,0,0,1,1,278.0170808030902,1
149.7,5.0,2014.0,8.0,1.0,8.0,1920.0,0,0,0,1,1,267.0440476928375,2
146.4,5.5,2014.0,8.0,1.0,8.0,2400.0,0,0,0,1,1,278.1396429235537,2
139.2,4.7,2014.0,16.0,2.0,16.0,2200.0,0,0,1,1,0,267.0440476928375,3
97.0,4.8,2014.0,8.0,1.0,16.0,2050.0,0,0,0,1,0,274.4714286395423,2
156.2,5.0,2014.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,267.0440476928375,1
98.9,4.7,2014.0,8.0,1.0,8.0,1750.0,0,0,0,1,1,286.6806950524906,1
129.0,5.0,2014.0,13.0,2.0,16.0,2300.0,0,0,0,1,0,267.0440476928375,3
143.1,4.7,2014.0,13.0,1.0,16.0,2200.0,0,0,0,1,0,278.0170808030902,2
150.5,5.5,2014.0,16.0,3.0,32.0,2500.0,1,0,1,1,0,267.0440476928375,3
143.5,5.0,2014.0,13.0,2.0,16.0,2500.0,1,0,0,1,1,286.6806950524906,3
131.9,4.65,2014.0,8.0,1.0,4.0,2100.0,0,0,0,1,1,274.4714286395423,2
147.7,4.5,2013.0,8.0,1.0,16.0,3000.0,0,0,0,1,0,280.3234694510035,2
129.4,5.0,2013.0,13.0,2.0,32.0,2000.0,0,0,0,1,0,274.4714286395423,3
143.0,4.7,2014.0,8.0,1.0,8.0,1800.0,0,0,0,1,1,278.0170808030902,1
124.9,4.7,2013.0,8.0,1.0,16.0,1800.0,0,0,0,1,1,278.0170808030902,2
176.9,5.3,2013.0,8.0,1.0,4.0,3000.0,0,0,0,1,1,278.0170808030902,2
140.7,4.5,2013.0,8.0,1.0,4.0,2100.0,0,0,0,1,1,274.4714286395423,1
156.0,4.5,2018.0,8.0,4.0,64.0,3000.0,1,0,1,1,1,280.87551033057855,3
170.0,5.99,2018.0,16.0,6.0,64.0,4000.0,0,0,1,1,1,280.87551033057855,3
170.0,5.99,2018.0,16.0,4.0,64.0,4000.0,0,0,1,1,1,256.2775325882795,3
168.0,4.5,2018.0,8.0,6.0,128.0,3500.0,1,0,1,1,1,256.2775325882795,3
167.0,5.5,2017.0,12.0,4.0,32.0,4000.0,1,0,0,1,1,275.42298713373407,3
178.0,5.5,2017.0,13.0,4.0,32.0,3000.0,0,0,0,1,1,281.2710715392562,1
180.0,4.5,2017.0,12.0,4.0,64.0,3500.0,1,0,1,1,1,278.660228677686,2
165.0,5.5,2016.0,21.0,4.0,32.0,3000.0,1,0,1,1,1,275.42298713373407,2
135.0,5.2,2016.0,13.0,3.0,16.0,2610.0,1,0,1,1,1,275.42298713373407,1
192.0,5.4,2015.0,18.0,3.0,32.0,3410.0,1,0,0,1,1,278.660228677686,2
170.0,5.0,2015.0,8.0,2.0,16.0,2800.0,0,0,0,1,1,278.660228677686,0
140.0,3.1,2014.0,8.0,2.0,64.0,2100.0,1,0,1,1,1,256.2775325882795,3
196.0,4.5,2014.0,13.0,3.0,32.0,3450.0,1,0,1,1,1,278.660228677686,1
177.0,3.5,2014.0,8.0,2.0,16.0,2515.0,1,0,1,1,1,294.7097960448643,0
164.0,5.0,2014.0,5.0,1.5,8.0,2500.0,0,0,0,1,1,280.87551033057855,0
140.0,4.2,2013.0,8.0,2.0,64.0,1800.0,1,0,1,1,1,294.7097960448643,3
170.0,5.0,2013.0,8.0,2.0,16.0,2880.0,1,0,1,1,1,294.7097960448643,1
120.0,3.1,2013.0,5.0,2.0,8.0,2180.0,1,0,0,1,1,294.7097960448643,0
137.5,4.2,2013.0,8.0,2.0,16.0,1800.0,1,0,1,1,1,280.87551033057855,0
139.0,3.1,2013.0,8.0,2.0,16.0,2100.0,1,0,0,1,1,278.660228677686,0
148.0,4.7,2020.0,12.0,3.0,256.0,1821.0,1,0,1,1,0,256.56741509248326,2
194.0,6.1,2018.0,12.0,3.0,256.0,2942.0,1,0,1,1,0,256.56741509248326,3
202.0,5.5,2017.0,7.0,3.0,256.0,2691.0,1,0,1,1,0,258.5245114180079,2
148.0,4.7,2017.0,12.0,2.0,256.0,1821.0,1,0,1,1,0,243.51571446280997,1
188.0,5.5,2016.0,7.0,3.0,256.0,2900.0,1,0,1,1,0,258.5245114180079,2
138.0,4.7,2016.0,12.0,2.0,256.0,1960.0,1,0,1,1,0,243.51571446280997,1
113.0,4.0,2016.0,12.0,2.0,128.0,1624.0,1,0,0,1,0,269.93240615485,1
192.0,5.5,2015.0,12.0,2.0,128.0,2750.0,1,0,1,1,0,243.51571446280997,2
143.0,4.7,2015.0,12.0,2.0,128.0,1715.0,1,0,1,1,0,256.97578584710743,2
172.0,5.5,2014.0,8.0,1.0,128.0,2915.0,1,0,1,1,0,243.51571446280997,3
129.0,4.7,2014.0,8.0,1.0,128.0,1810.0,1,0,1,1,0,269.93240615485,0
112.0,4.0,2013.0,8.0,1.0,64.0,1560.0,0,0,1,1,0,243.51571446280997,3
132.0,4.0,2013.0,8.0,1.0,32.0,1510.0,0,0,0,1,0,243.51571446280997,3
230.0,5.5,2017.0,8.0,6.0,64.0,6180.0,0,0,0,1,1,249.5259742674681,2
169.0,5.0,2017.0,5.0,2.0,16.0,2800.0,0,0,0,1,1,252.13214307851243,0
176.0,5.0,2017.0,5.0,2.0,16.0,2800.0,0,0,0,1,1,249.5259742674681,0
176.0,5.0,2017.0,2.0,1.0,8.0,2800.0,0,0,0,1,1,238.5527474570884,0
171.0,6.47,2019.0,20.0,6.0,128.0,4000.0,1,1,1,1,1,266.9185716942149,3
153.0,5.0,2016.0,13.0,1.0,16.0,2200.0,0,0,0,1,1,251.23214307851242,1
207.0,6.0,2016.0,13.0,1.0,16.0,2500.0,0,0,0,1,1,226.22410730888433,1
170.0,5.5,2015.0,8.0,1.0,8.0,2600.0,0,0,0,1,1,226.22410730888433,1
161.0,5.0,2015.0,8.0,1.0,8.0,1850.0,0,0,0,1,1,251.23214307851242,0
172.0,5.5,2015.0,8.0,1.0,8.0,2600.0,0,0,0,1,1,231.22571446280992,1
130.0,4.5,2015.0,8.0,1.0,8.0,1700.0,0,0,0,1,1,251.23214307851242,1
112.0,5.0,2015.0,8.0,1.0,8.0,1900.0,0,0,0,1,1,251.23214307851242,0
135.0,5.0,2015.0,8.0,1.0,8.0,2100.0,0,0,0,1,1,226.22410730888433,1
140.0,5.0,2014.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,228.34571446280995,1
195.0,5.96,2016.0,16.0,4.0,64.0,4150.0,1,0,1,1,1,243.1132654958678,3
160.0,6.0,2014.0,8.0,1.0,16.0,3000.0,0,0,0,1,1,273.7057144628099,1
305.0,6.95,2014.0,5.0,1.0,8.0,3000.0,0,0,0,1,1,278.02571446280996,1
294.8,7.0,2014.0,2.0,1.0,8.0,2800.0,0,0,0,0,1,283.06571446281,0
239.0,7.0,2014.0,13.0,2.0,16.0,5000.0,0,0,0,1,1,270.0991073088843,3
325.0,7.0,2014.0,5.0,1.0,16.0,4100.0,0,0,0,1,1,270.0991073088843,1
160.0,6.0,2014.0,5.0,1.0,16.0,3000.0,0,0,0,1,1,268.66571446280994,2
319.8,7.0,2013.0,5.0,1.0,16.0,4100.0,0,0,0,1,1,243.1132654958678,1
170.0,5.5,2017.0,12.0,4.0,128.0,3300.0,1,0,1,1,0,266.9185716942149,3
145.0,5.0,2014.0,8.0,2.0,32.0,2500.0,1,0,1,1,0,273.0896106311045,1
142.5,5.0,2018.0,13.0,2.0,16.0,3000.0,0,0,0,1,1,265.78571446280995,2
127.0,5.0,2018.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,267.0275512101535,0
127.0,5.0,2018.0,5.0,1.0,8.0,2000.0,0,0,0,1,1,264.6991073088843,0
256.0,2.4,2018.0,5.0,1.0,8.0,2000.0,0,0,0,1,1,273.7057144628099,0
203.0,5.5,2018.0,16.0,3.0,32.0,4000.0,1,0,0,1,1,249.94571446280995,3
190.0,5.9,2018.0,8.0,6.0,64.0,4500.0,0,0,0,1,1,267.0275512101535,3
203.0,5.5,2017.0,13.0,2.0,16.0,5000.0,0,0,0,1,1,268.66571446280994,1
180.0,5.5,2017.0,13.0,1.0,8.0,3000.0,0,0,0,1,1,264.6991073088843,0
167.0,5.0,2017.0,5.0,1.0,8.0,2000.0,0,0,0,1,1,264.6991073088843,0
206.0,5.2,2017.0,13.0,2.0,16.0,4000.0,0,0,0,1,1,264.6991073088843,3
204.0,4.0,2017.0,8.0,1.0,8.0,2500.0,0,0,0,1,1,264.6991073088843,1
220.0,5.72,2018.0,8.0,8.0,64.0,4000.0,1,0,1,1,1,266.9185716942149,3
197.0,5.7,2017.0,8.0,8.0,64.0,4000.0,1,0,1,1,1,326.1077924492863,3
141.0,6.4,2020.0,8.0,8.0,256.0,3130.0,1,0,1,1,0,330.76122461629285,3
173.0,5.9,2019.0,8.0,4.0,64.0,3090.0,0,0,1,1,1,330.76122461629285,2
146.0,6.2,2019.0,22.6,6.0,128.0,3130.0,1,0,1,1,0,299.12410730888433,3
165.0,5.99,2018.0,16.0,4.0,64.0,2900.0,1,0,1,1,1,299.12410730888433,3
175.0,5.7,2018.0,13.0,3.0,32.0,4000.0,1,0,0,1,1,325.78872194432364,3
140.0,5.5,2018.0,8.0,4.0,64.0,2700.0,1,0,1,1,1,324.0834587864289,3
167.4,6.0,2018.0,16.0,8.0,64.0,3200.0,1,0,1,1,1,325.78872194432364,3
181.0,6.0,2018.0,16.3,4.0,64.0,3130.0,0,0,1,1,1,335.45187983906044,3
165.4,6.0,2018.0,16.0,6.0,64.0,3200.0,1,0,1,1,1,330.76122461629285,3
140.0,5.5,2018.0,16.0,6.0,64.0,3020.0,0,0,0,1,1,299.12410730888433,2
140.0,5.5,2017.0,8.0,6.0,128.0,3020.0,1,0,1,1,1,299.12410730888433,3
185.0,5.7,2017.0,16.0,4.0,64.0,3100.0,0,0,1,1,1,330.76122461629285,3
160.0,5.5,2016.0,16.0,4.0,32.0,3000.0,0,0,0,1,1,324.0834587864289,3
151.0,5.5,2016.0,13.0,3.0,64.0,2600.0,0,0,0,1,1,330.76122461629285,2
168.0,5.7,2015.0,13.0,3.0,32.0,3000.0,1,0,1,1,1,330.76122461629285,3
154.0,5.2,2015.0,8.0,2.0,16.0,2030.0,1,0,0,1,1,299.12410730888433,3
141.0,5.0,2014.0,8.0,1.5,8.0,2040.0,0,0,0,1,1,335.45187983906044,1
189.0,5.65,2020.0,48.0,4.0,64.0,3040.0,1,0,1,1,1,286.835065176559,3
189.0,5.65,2019.0,12.0,4.0,64.0,3000.0,1,0,1,1,1,288.7987015401954,3
190.0,6.5,2021.0,16.0,6.0,128.0,4000.0,1,1,1,1,1,249.74411805883514,3
168.0,6.47,2020.0,20.0,8.0,128.0,4000.0,1,1,1,1,1,242.942198892562,3
184.0,6.53,2020.0,16.0,6.0,128.0,4000.0,0,1,1,1,1,249.74411805883514,1
188.0,6.52,2020.0,8.0,6.0,128.0,4000.0,0,1,1,1,1,242.942198892562,2
182.0,6.5,2020.0,8.0,3.0,64.0,4000.0,1,0,0,1,1,242.942198892562,0
198.0,6.92,2019.0,32.0,12.0,256.0,4220.0,1,1,1,1,1,244.00093251904067,3
198.0,6.92,2020.0,32.0,8.0,256.0,4220.0,1,1,1,1,1,238.92935431696648,3
198.0,6.92,2020.0,32.0,6.0,128.0,4220.0,1,0,1,1,1,231.95063352807068,3
220.0,6.65,2020.0,8.0,16.0,256.0,4500.0,1,1,1,1,0,242.942198892562,3
215.0,6.65,2020.0,12.0,8.0,256.0,5100.0,1,1,1,1,0,244.00093251904067,3
184.0,6.53,2020.0,16.0,6.0,128.0,4000.0,0,1,1,1,1,238.92935431696648,2
210.0,6.65,2020.0,12.0,8.0,256.0,5100.0,1,1,1,1,0,238.92935431696648,3
168.0,6.47,2020.0,20.0,6.0,128.0,4000.0,0,0,1,1,1,242.942198892562,2
168.0,6.47,2020.0,20.0,8.0,256.0,4000.0,1,1,1,1,1,249.74411805883514,3
218.0,6.65,2020.0,8.0,16.0,256.0,4500.0,1,1,1,1,0,231.95063352807068,3
160.0,6.0,2019.0,8.0,3.0,32.0,4000.0,0,0,1,1,1,259.00798984990973,0
165.0,6.09,2019.0,16.0,3.0,32.0,3200.0,0,0,0,1,1,244.00093251904067,0
